organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
B_CONT_50x6,R23,8.5,8.5,10.346914308175988,0.65359477124183,0.0706268772311377,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1820.6982219999925,1647.0,2658.4,30866.1,5,0.65359477124183,459,26112,7199900000,54500000,13958147726753918595,2026072001,2026072904,0-49999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R23,8.5,8.5,10.346914308175988,0.65359477124183,0.0706268772311377,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1805.990173999999,1636.7,2650.7,30605.2,5,0.65359477124183,459,26112,7199900000,54500000,15635891212392149671,2026072001,2026072904,0-49999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R23,8.5,8.5,10.346914308175988,0.65359477124183,0.0706268772311377,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1807.298657999988,1634.9,2648.1,27071.3,5,0.65359477124183,459,26112,7199900000,54500000,11306667432331685935,2026072001,2026072904,0-49999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R23,9.0,9.0,10.846914308175988,0.65359477124183,0.0629462705897083,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,535.8466860000009,464.4,921.6,15423.3,5,0.65359477124183,459,59776,1958400000,15300000,16388233277127445891,2026072001,2026072904,0-49999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R23,9.0,9.0,10.846914308175988,0.65359477124183,0.0629462705897083,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1825.1638639999967,1648.6,2672.4,33210.2,5,0.65359477124183,459,26112,7199900000,54500000,13958147726753918595,2026072001,2026072904,0-49999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R23,9.0,9.0,10.846914308175988,0.65359477124183,0.0629462705897083,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1808.5400279999849,1637.4,2661.3,24608.9,5,0.65359477124183,459,26112,7199900000,54500000,15635891212392149671,2026072001,2026072904,0-49999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R23,9.0,9.0,10.846914308175988,0.65359477124183,0.0629462705897083,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1809.8758,1635.8,2666.7,35518.4,5,0.65359477124183,459,26112,7199900000,54500000,11306667432331685935,2026072001,2026072904,0-49999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R23,9.5,9.5,11.346914308175988,0.65359477124183,0.0561009227150981,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,527.7022040000007,460.1,897.7999999999998,16478.0,5,0.65359477124183,459,59776,1958400000,15300000,16388233277127445891,2026072001,2026072904,0-49999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R23,9.5,9.5,11.346914308175988,0.65359477124183,0.0561009227150981,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1808.627648,1638.5,2646.1,29119.1,5,0.65359477124183,459,26112,7199900000,54500000,13958147726753918595,2026072001,2026072904,0-49999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R23,9.5,9.5,11.346914308175988,0.65359477124183,0.0561009227150981,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1792.2895820000087,1626.2,2617.9,26426.5,5,0.65359477124183,459,26112,7199900000,54500000,15635891212392149671,2026072001,2026072904,0-49999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R23,9.5,9.5,11.346914308175988,0.65359477124183,0.0561009227150981,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1790.62304999999,1622.0,2625.8,39535.5,5,0.65359477124183,459,26112,7199900000,54500000,11306667432331685935,2026072001,2026072904,0-49999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R23,10.0,10.0,11.846914308175988,0.65359477124183,0.05,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,529.3532319999986,461.0,897.1,14622.7,5,0.65359477124183,459,59776,1958400000,15300000,16388233277127445891,2026072001,2026072904,0-49999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R23,10.0,10.0,11.846914308175988,0.65359477124183,0.05,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1808.6544279999955,1632.7,2636.5,26523.9,5,0.65359477124183,459,26112,7199900000,54500000,13958147726753918595,2026072001,2026072904,0-49999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R23,10.0,10.0,11.846914308175988,0.65359477124183,0.05,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1796.4621399999978,1626.2,2634.2,32158.6,5,0.65359477124183,459,26112,7199900000,54500000,15635891212392149671,2026072001,2026072904,0-49999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R23,10.0,10.0,11.846914308175988,0.65359477124183,0.05,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1795.424894000002,1627.1,2621.1,27589.0,5,0.65359477124183,459,26112,7199900000,54500000,11306667432331685935,2026072001,2026072904,0-49999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,-5.0,-5.0,-3.664610916297825,0.7352941176470588,1.5811388300841895,300,1,1000,145541,1000,0.4851366666666666,1.0,0.4833484649908786,0.4869252489834668,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,517.7783999999992,446.1,947.5,3384.8,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-5.0,-5.0,-3.664610916297825,0.7352941176470588,1.5811388300841895,50,6,1000,145409,1000,0.4846966666666666,1.0,0.4829085181428049,0.4864852070996755,0.9961732415144448,1.0,0.49462,0.47973500000000002,1.0310275464579404,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1676.0035999999998,1526.6,2550.8,7987.3,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-5.0,-5.0,-3.664610916297825,0.7352941176470588,1.5811388300841895,100,3,1000,145409,1000,0.4846966666666666,1.0,0.4829085181428049,0.4864852070996755,0.9961732415144448,1.0,0.49477500000000002,0.48314615384615384,1.0240690028499102,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1655.1226000000015,1509.5,2481.9,8845.1,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-5.0,-5.0,-3.664610916297825,0.7352941176470588,1.5811388300841895,150,2,1000,145409,1000,0.4846966666666666,1.0,0.4829085181428049,0.4864852070996755,0.9961732415144448,1.0,0.49709999999999999,0.48381071428571426,1.0274679442225783,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1670.7734999999996,1512.3,2522.0,15256.4,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-4.5,-4.5,-3.1646109162978253,0.7352941176470588,1.4091914656322269,300,1,1000,144445,1000,0.4814833333333333,1.0,0.4796956150534731,0.4832715258138713,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,517.8328000000002,446.9,904.2,4769.9,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-4.5,-4.5,-3.1646109162978253,0.7352941176470588,1.4091914656322269,50,6,1000,144391,1000,0.4813033333333333,1.0,0.4795156413439487,0.4830915041330874,0.9961732415144448,1.0,0.49423,0.47483999999999998,1.0408348075141101,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1682.4743999999998,1528.8,2587.7,9896.5,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-4.5,-4.5,-3.1646109162978253,0.7352941176470588,1.4091914656322269,100,3,1000,144391,1000,0.4813033333333333,1.0,0.4795156413439487,0.4830915041330874,0.9961732415144448,1.0,0.49285000000000001,0.47952692307692307,1.027783793321944,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1662.081299999997,1502.8,2584.0,6566.8,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-4.5,-4.5,-3.1646109162978253,0.7352941176470588,1.4091914656322269,150,2,1000,144391,1000,0.4813033333333333,1.0,0.4795156413439487,0.4830915041330874,0.9961732415144448,1.0,0.49795,0.48011428571428572,1.0371488931206856,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1677.075099999999,1520.8,2646.4,5768.5,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-4.0,-4.0,-2.6646109162978253,0.7352941176470588,1.2559432157547905,300,1,1000,142893,1000,0.47631,1.0,0.4745231299935184,0.4780974766931094,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,501.0416000000001,436.8,896.0,3089.6,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-4.0,-4.0,-2.6646109162978253,0.7352941176470588,1.2559432157547905,50,6,1000,142956,1000,0.47652,1.0,0.4747330918192719,0.4783075094893825,0.9961732415144448,1.0,0.49153999999999998,0.46900999999999998,1.0480373552802713,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1603.476699999999,1485.9,2362.1,5233.9,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-4.0,-4.0,-2.6646109162978253,0.7352941176470588,1.2559432157547905,100,3,1000,142956,1000,0.47652,1.0,0.4747330918192719,0.4783075094893825,0.9961732415144448,1.0,0.49082500000000001,0.47431923076923077,1.034798861526236,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1564.032500000002,1470.7,2179.2,8601.7,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-4.0,-4.0,-2.6646109162978253,0.7352941176470588,1.2559432157547905,150,2,1000,142956,1000,0.47652,1.0,0.4747330918192719,0.4783075094893825,0.9961732415144448,1.0,0.49419999999999997,0.47525714285714288,1.0398581219189611,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1566.7706999999973,1461.9,2300.4,5525.7,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-3.5,-3.5,-2.1646109162978253,0.7352941176470588,1.1193605692841695,300,1,1000,140386,1000,0.4679533333333333,1.0,0.4661682396686782,0.4697392476938151,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,513.3811000000003,442.8,889.0,5316.1,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-3.5,-3.5,-2.1646109162978253,0.7352941176470588,1.1193605692841695,50,6,1000,140473,1000,0.4682433333333333,1.0,0.4664581696106091,0.4700293103251589,0.9961732415144448,1.0,0.48658000000000001,0.45907500000000001,1.0599139574143659,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1690.6858999999988,1526.7,2583.7,6314.1,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-3.5,-3.5,-2.1646109162978253,0.7352941176470588,1.1193605692841695,100,3,1000,140473,1000,0.4682433333333333,1.0,0.4664581696106091,0.4700293103251589,0.9961732415144448,1.0,0.48647499999999999,0.46543846153846152,1.0451972499049698,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1632.6704000000004,1481.8,2478.2,6770.7,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-3.5,-3.5,-2.1646109162978253,0.7352941176470588,1.1193605692841695,150,2,1000,140473,1000,0.4682433333333333,1.0,0.4664581696106091,0.4700293103251589,0.9961732415144448,1.0,0.49120000000000003,0.46660357142857145,1.0527137597685401,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1634.5812999999998,1478.2,2473.4,10585.0,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-3.0,-3.0,-1.664610916297825,0.7352941176470588,0.9976311574844398,300,1,1000,136747,1000,0.4558233333333333,1.0,0.4540417133647647,0.4576060846397209,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,491.6008000000004,440.6,819.2999999999998,2671.2,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-3.0,-3.0,-1.664610916297825,0.7352941176470588,0.9976311574844398,50,6,1000,136420,1000,0.4547333333333333,1.0,0.4529520775879193,0.4565157483308095,0.9961732415144448,1.0,0.47532999999999997,0.44443500000000002,1.0695152271985779,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1620.9328999999973,1509.7,2304.6,9245.2,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-3.0,-3.0,-1.664610916297825,0.7352941176470588,0.9976311574844398,100,3,1000,136420,1000,0.4547333333333333,1.0,0.4529520775879193,0.4565157483308095,0.9961732415144448,1.0,0.475325,0.45156538461538459,1.0526161131789418,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1593.8096999999973,1503.9,2251.6,3609.2,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-3.0,-3.0,-1.664610916297825,0.7352941176470588,0.9976311574844398,150,2,1000,136420,1000,0.4547333333333333,1.0,0.4529520775879193,0.4565157483308095,0.9961732415144448,1.0,0.47839999999999999,0.45304285714285714,1.0559707375524232,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1600.9990999999973,1491.7,2300.9,6682.9,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-2.5,-2.5,-1.164610916297825,0.7352941176470588,0.8891397050194613,300,1,1000,132028,1000,0.4400933333333333,1.0,0.4383178060562522,0.4418703947840567,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,497.29999999999967,442.3,847.5,3442.8,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-2.5,-2.5,-1.164610916297825,0.7352941176470588,0.8891397050194613,50,6,1000,132216,1000,0.44072,1.0,0.4389441955140261,0.4424973226110604,0.9961732415144448,1.0,0.46367999999999998,0.42924000000000001,1.0802348336594911,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1629.8585000000005,1512.0,2360.7,7199.2,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-2.5,-2.5,-1.164610916297825,0.7352941176470588,0.8891397050194613,100,3,1000,132216,1000,0.44072,1.0,0.4389441955140261,0.4424973226110604,0.9961732415144448,1.0,0.46865000000000001,0.43642307692307691,1.0738433066008637,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1613.6817999999987,1483.4,2456.6,7299.3,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-2.5,-2.5,-1.164610916297825,0.7352941176470588,0.8891397050194613,150,2,1000,132216,1000,0.44072,1.0,0.4389441955140261,0.4424973226110604,0.9961732415144448,1.0,0.46555000000000002,0.43894642857142857,1.0606077865017698,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1612.214300000001,1491.2,2347.3,7710.8,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-2.0,-2.0,-0.6646109162978253,0.7352941176470588,0.7924465962305566,300,1,1000,124620,1000,0.4153999999999999,1.0,0.4136376971629833,0.4171644693920491,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,467.3280999999992,433.5,689.1,3030.0,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-2.0,-2.0,-0.6646109162978253,0.7352941176470588,0.7924465962305566,50,6,1000,124345,1000,0.4144833333333333,1.0,0.4127216084920634,0.4162472482049167,0.9961732415144448,1.0,0.44156000000000001,0.400945,1.1012981830425619,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1562.1831,1466.1,2122.2,13789.4,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-2.0,-2.0,-0.6646109162978253,0.7352941176470588,0.7924465962305566,100,3,1000,124345,1000,0.4144833333333333,1.0,0.4127216084920634,0.4162472482049167,0.9961732415144448,1.0,0.44819999999999999,0.40929615384615387,1.0950506028172189,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1544.9958999999988,1458.9,2145.8,9979.6,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-2.0,-2.0,-0.6646109162978253,0.7352941176470588,0.7924465962305566,150,2,1000,124345,1000,0.4144833333333333,1.0,0.4127216084920634,0.4162472482049167,0.9961732415144448,1.0,0.44435000000000002,0.41234999999999999,1.0776039772038317,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1523.1373000000006,1461.7,2047.4,8263.2,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-1.5,-1.5,-0.1646109162978253,0.7352941176470588,0.7062687723113771,300,1,1000,111493,1000,0.3716433333333333,1.0,0.3699157532532475,0.3733742005503235,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,521.6397999999997,448.7,945.4,4981.0,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-1.5,-1.5,-0.1646109162978253,0.7352941176470588,0.7062687723113771,50,6,1000,111624,1000,0.37208,1.0,0.3703520000525701,0.3738112759015641,0.9961732415144448,1.0,0.40021000000000001,0.35801500000000003,1.117858190299289,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1773.2823,1584.0,2882.7,8419.6,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-1.5,-1.5,-0.1646109162978253,0.7352941176470588,0.7062687723113771,100,3,1000,111624,1000,0.37208,1.0,0.3703520000525701,0.3738112759015641,0.9961732415144448,1.0,0.41339999999999999,0.36572307692307693,1.1303634528016153,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1749.8406,1562.6,2742.2,9958.7,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-1.5,-1.5,-0.1646109162978253,0.7352941176470588,0.7062687723113771,150,2,1000,111624,1000,0.37208,1.0,0.3703520000525701,0.3738112759015641,0.9961732415144448,1.0,0.40165000000000001,0.36996785714285713,1.0856348524485719,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1740.8513,1548.0,2758.0,9654.2,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-1.0,-1.0,0.3353890837021746,0.7352941176470588,0.6294627058970836,300,1,1000,95578,1000,0.3185933333333333,1.0,0.3169283835041605,0.3202629288779503,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,498.8270999999998,444.6,809.2,3731.0,5,0.0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
