messageIndex,errorPosition,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
851,2,010010100110101,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,3,011110100110101,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,4,011000100110101,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,5,011011100110101,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,6,011010000110101,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,7,011010110110101,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,8,011010101110101,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,9,011010100010101,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,10,011010100100101,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,11,011010100111101,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,12,011010100110001,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,13,011010100110111,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
851,14,011010100110100,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010100110101,01101010011
852,0,111010101001100,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,1,001010101001100,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,2,010010101001100,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,3,011110101001100,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,4,011000101001100,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,5,011011101001100,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,6,011010001001100,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,7,011010111001100,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,8,011010100001100,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,9,011010101101100,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,10,011010101011100,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,11,011010101000100,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,12,011010101001000,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,13,011010101001110,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
852,14,011010101001101,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010101001100,01101010100
853,0,111010101011111,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,1,001010101011111,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,2,010010101011111,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,3,011110101011111,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,4,011000101011111,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,5,011011101011111,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,6,011010001011111,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,7,011010111011111,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,8,011010100011111,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,9,011010101111111,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,10,011010101001111,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,11,011010101010111,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,12,011010101011011,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,13,011010101011101,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
853,14,011010101011110,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010101011111,01101010101
854,0,111010101101010,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,1,001010101101010,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,2,010010101101010,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,3,011110101101010,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,4,011000101101010,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,5,011011101101010,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,6,011010001101010,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,7,011010111101010,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,8,011010100101010,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,9,011010101001010,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,10,011010101111010,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,11,011010101100010,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,12,011010101101110,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,13,011010101101000,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
854,14,011010101101011,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010101101010,01101010110
855,0,111010101111001,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,1,001010101111001,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,2,010010101111001,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,3,011110101111001,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,4,011000101111001,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,5,011011101111001,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,6,011010001111001,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,7,011010111111001,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,8,011010100111001,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,9,011010101011001,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,10,011010101101001,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,11,011010101110001,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,12,011010101111101,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,13,011010101111011,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
855,14,011010101111000,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010101111001,01101010111
856,0,111010110001011,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,1,001010110001011,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,2,010010110001011,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,3,011110110001011,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,4,011000110001011,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,5,011011110001011,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,6,011010010001011,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,7,011010100001011,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,8,011010111001011,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,9,011010110101011,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,10,011010110011011,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,11,011010110000011,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,12,011010110001111,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,13,011010110001001,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
856,14,011010110001010,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010110001011,01101011000
857,0,111010110011000,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,1,001010110011000,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,2,010010110011000,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,3,011110110011000,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,4,011000110011000,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,5,011011110011000,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,6,011010010011000,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,7,011010100011000,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,8,011010111011000,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,9,011010110111000,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,10,011010110001000,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,11,011010110010000,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,12,011010110011100,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,13,011010110011010,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
857,14,011010110011001,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010110011000,01101011001
858,0,111010110101101,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,1,001010110101101,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,2,010010110101101,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,3,011110110101101,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,4,011000110101101,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,5,011011110101101,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,6,011010010101101,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,7,011010100101101,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,8,011010111101101,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,9,011010110001101,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,10,011010110111101,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,11,011010110100101,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,12,011010110101001,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,13,011010110101111,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
858,14,011010110101100,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010110101101,01101011010
859,0,111010110111110,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,1,001010110111110,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,2,010010110111110,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,3,011110110111110,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,4,011000110111110,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,5,011011110111110,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,6,011010010111110,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,7,011010100111110,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,8,011010111111110,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,9,011010110011110,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,10,011010110101110,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,11,011010110110110,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,12,011010110111010,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,13,011010110111100,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
859,14,011010110111111,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010110111110,01101011011
860,0,111010111000111,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,1,001010111000111,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,2,010010111000111,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,3,011110111000111,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,4,011000111000111,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,5,011011111000111,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,6,011010011000111,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,7,011010101000111,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,8,011010110000111,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,9,011010111100111,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,10,011010111010111,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,11,011010111001111,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,12,011010111000011,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,13,011010111000101,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
860,14,011010111000110,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010111000111,01101011100
861,0,111010111010100,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,1,001010111010100,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,2,010010111010100,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,3,011110111010100,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,4,011000111010100,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,5,011011111010100,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,6,011010011010100,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,7,011010101010100,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,8,011010110010100,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,9,011010111110100,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,10,011010111000100,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,11,011010111011100,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,12,011010111010000,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,13,011010111010110,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
861,14,011010111010101,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010111010100,01101011101
862,0,111010111100001,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,1,001010111100001,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,2,010010111100001,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,3,011110111100001,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,4,011000111100001,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,5,011011111100001,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,6,011010011100001,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,7,011010101100001,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,8,011010110100001,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,9,011010111000001,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,10,011010111110001,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,11,011010111101001,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,12,011010111100101,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,13,011010111100011,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
862,14,011010111100000,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010111100001,01101011110
863,0,111010111110010,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,1,001010111110010,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,2,010010111110010,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,3,011110111110010,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,4,011000111110010,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,5,011011111110010,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,6,011010011110010,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,7,011010101110010,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,8,011010110110010,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,9,011010111010010,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,10,011010111100010,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,11,011010111111010,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,12,011010111110110,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,13,011010111110000,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
863,14,011010111110011,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011010111110010,01101011111
864,0,111011000001111,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,1,001011000001111,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,2,010011000001111,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,3,011111000001111,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,4,011001000001111,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,5,011010000001111,1010,0000,true,5,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,6,011011100001111,0101,0000,true,6,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,7,011011010001111,1011,0000,true,7,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,8,011011001001111,1100,0000,true,8,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,9,011011000101111,0110,0000,true,9,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,10,011011000011111,0011,0000,true,10,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,11,011011000000111,1000,0000,true,11,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,12,011011000001011,0100,0000,true,12,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,13,011011000001101,0010,0000,true,13,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
864,14,011011000001110,0001,0000,true,14,CORRECTED_SINGLE_ERROR,011011000001111,01101100000
865,0,111011000011100,1001,0000,true,0,CORRECTED_SINGLE_ERROR,011011000011100,01101100001
865,1,001011000011100,1101,0000,true,1,CORRECTED_SINGLE_ERROR,011011000011100,01101100001
865,2,010011000011100,1111,0000,true,2,CORRECTED_SINGLE_ERROR,011011000011100,01101100001
865,3,011111000011100,1110,0000,true,3,CORRECTED_SINGLE_ERROR,011011000011100,01101100001
865,4,011001000011100,0111,0000,true,4,CORRECTED_SINGLE_ERROR,011011000011100,01101100001
