messageIndex,messageBits,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
1348,10101000100,101010001001101,0000,0000,false,-1,NO_ERROR,101010001001101,10101000100
1349,10101000101,101010001011110,0000,0000,false,-1,NO_ERROR,101010001011110,10101000101
1350,10101000110,101010001101011,0000,0000,false,-1,NO_ERROR,101010001101011,10101000110
1351,10101000111,101010001111000,0000,0000,false,-1,NO_ERROR,101010001111000,10101000111
1352,10101001000,101010010001010,0000,0000,false,-1,NO_ERROR,101010010001010,10101001000
1353,10101001001,101010010011001,0000,0000,false,-1,NO_ERROR,101010010011001,10101001001
1354,10101001010,101010010101100,0000,0000,false,-1,NO_ERROR,101010010101100,10101001010
1355,10101001011,101010010111111,0000,0000,false,-1,NO_ERROR,101010010111111,10101001011
1356,10101001100,101010011000110,0000,0000,false,-1,NO_ERROR,101010011000110,10101001100
1357,10101001101,101010011010101,0000,0000,false,-1,NO_ERROR,101010011010101,10101001101
1358,10101001110,101010011100000,0000,0000,false,-1,NO_ERROR,101010011100000,10101001110
1359,10101001111,101010011110011,0000,0000,false,-1,NO_ERROR,101010011110011,10101001111
1360,10101010000,101010100000100,0000,0000,false,-1,NO_ERROR,101010100000100,10101010000
1361,10101010001,101010100010111,0000,0000,false,-1,NO_ERROR,101010100010111,10101010001
1362,10101010010,101010100100010,0000,0000,false,-1,NO_ERROR,101010100100010,10101010010
1363,10101010011,101010100110001,0000,0000,false,-1,NO_ERROR,101010100110001,10101010011
1364,10101010100,101010101001000,0000,0000,false,-1,NO_ERROR,101010101001000,10101010100
1365,10101010101,101010101011011,0000,0000,false,-1,NO_ERROR,101010101011011,10101010101
1366,10101010110,101010101101110,0000,0000,false,-1,NO_ERROR,101010101101110,10101010110
1367,10101010111,101010101111101,0000,0000,false,-1,NO_ERROR,101010101111101,10101010111
1368,10101011000,101010110001111,0000,0000,false,-1,NO_ERROR,101010110001111,10101011000
1369,10101011001,101010110011100,0000,0000,false,-1,NO_ERROR,101010110011100,10101011001
1370,10101011010,101010110101001,0000,0000,false,-1,NO_ERROR,101010110101001,10101011010
1371,10101011011,101010110111010,0000,0000,false,-1,NO_ERROR,101010110111010,10101011011
1372,10101011100,101010111000011,0000,0000,false,-1,NO_ERROR,101010111000011,10101011100
1373,10101011101,101010111010000,0000,0000,false,-1,NO_ERROR,101010111010000,10101011101
1374,10101011110,101010111100101,0000,0000,false,-1,NO_ERROR,101010111100101,10101011110
1375,10101011111,101010111110110,0000,0000,false,-1,NO_ERROR,101010111110110,10101011111
1376,10101100000,101011000001011,0000,0000,false,-1,NO_ERROR,101011000001011,10101100000
1377,10101100001,101011000011000,0000,0000,false,-1,NO_ERROR,101011000011000,10101100001
1378,10101100010,101011000101101,0000,0000,false,-1,NO_ERROR,101011000101101,10101100010
1379,10101100011,101011000111110,0000,0000,false,-1,NO_ERROR,101011000111110,10101100011
1380,10101100100,101011001000111,0000,0000,false,-1,NO_ERROR,101011001000111,10101100100
1381,10101100101,101011001010100,0000,0000,false,-1,NO_ERROR,101011001010100,10101100101
1382,10101100110,101011001100001,0000,0000,false,-1,NO_ERROR,101011001100001,10101100110
1383,10101100111,101011001110010,0000,0000,false,-1,NO_ERROR,101011001110010,10101100111
1384,10101101000,101011010000000,0000,0000,false,-1,NO_ERROR,101011010000000,10101101000
1385,10101101001,101011010010011,0000,0000,false,-1,NO_ERROR,101011010010011,10101101001
1386,10101101010,101011010100110,0000,0000,false,-1,NO_ERROR,101011010100110,10101101010
1387,10101101011,101011010110101,0000,0000,false,-1,NO_ERROR,101011010110101,10101101011
1388,10101101100,101011011001100,0000,0000,false,-1,NO_ERROR,101011011001100,10101101100
1389,10101101101,101011011011111,0000,0000,false,-1,NO_ERROR,101011011011111,10101101101
1390,10101101110,101011011101010,0000,0000,false,-1,NO_ERROR,101011011101010,10101101110
1391,10101101111,101011011111001,0000,0000,false,-1,NO_ERROR,101011011111001,10101101111
1392,10101110000,101011100001110,0000,0000,false,-1,NO_ERROR,101011100001110,10101110000
1393,10101110001,101011100011101,0000,0000,false,-1,NO_ERROR,101011100011101,10101110001
1394,10101110010,101011100101000,0000,0000,false,-1,NO_ERROR,101011100101000,10101110010
1395,10101110011,101011100111011,0000,0000,false,-1,NO_ERROR,101011100111011,10101110011
1396,10101110100,101011101000010,0000,0000,false,-1,NO_ERROR,101011101000010,10101110100
1397,10101110101,101011101010001,0000,0000,false,-1,NO_ERROR,101011101010001,10101110101
1398,10101110110,101011101100100,0000,0000,false,-1,NO_ERROR,101011101100100,10101110110
1399,10101110111,101011101110111,0000,0000,false,-1,NO_ERROR,101011101110111,10101110111
1400,10101111000,101011110000101,0000,0000,false,-1,NO_ERROR,101011110000101,10101111000
1401,10101111001,101011110010110,0000,0000,false,-1,NO_ERROR,101011110010110,10101111001
1402,10101111010,101011110100011,0000,0000,false,-1,NO_ERROR,101011110100011,10101111010
1403,10101111011,101011110110000,0000,0000,false,-1,NO_ERROR,101011110110000,10101111011
1404,10101111100,101011111001001,0000,0000,false,-1,NO_ERROR,101011111001001,10101111100
1405,10101111101,101011111011010,0000,0000,false,-1,NO_ERROR,101011111011010,10101111101
1406,10101111110,101011111101111,0000,0000,false,-1,NO_ERROR,101011111101111,10101111110
1407,10101111111,101011111111100,0000,0000,false,-1,NO_ERROR,101011111111100,10101111111
1408,10110000000,101100000001000,0000,0000,false,-1,NO_ERROR,101100000001000,10110000000
1409,10110000001,101100000011011,0000,0000,false,-1,NO_ERROR,101100000011011,10110000001
1410,10110000010,101100000101110,0000,0000,false,-1,NO_ERROR,101100000101110,10110000010
1411,10110000011,101100000111101,0000,0000,false,-1,NO_ERROR,101100000111101,10110000011
1412,10110000100,101100001000100,0000,0000,false,-1,NO_ERROR,101100001000100,10110000100
1413,10110000101,101100001010111,0000,0000,false,-1,NO_ERROR,101100001010111,10110000101
1414,10110000110,101100001100010,0000,0000,false,-1,NO_ERROR,101100001100010,10110000110
1415,10110000111,101100001110001,0000,0000,false,-1,NO_ERROR,101100001110001,10110000111
1416,10110001000,101100010000011,0000,0000,false,-1,NO_ERROR,101100010000011,10110001000
1417,10110001001,101100010010000,0000,0000,false,-1,NO_ERROR,101100010010000,10110001001
1418,10110001010,101100010100101,0000,0000,false,-1,NO_ERROR,101100010100101,10110001010
1419,10110001011,101100010110110,0000,0000,false,-1,NO_ERROR,101100010110110,10110001011
1420,10110001100,101100011001111,0000,0000,false,-1,NO_ERROR,101100011001111,10110001100
1421,10110001101,101100011011100,0000,0000,false,-1,NO_ERROR,101100011011100,10110001101
1422,10110001110,101100011101001,0000,0000,false,-1,NO_ERROR,101100011101001,10110001110
1423,10110001111,101100011111010,0000,0000,false,-1,NO_ERROR,101100011111010,10110001111
1424,10110010000,101100100001101,0000,0000,false,-1,NO_ERROR,101100100001101,10110010000
1425,10110010001,101100100011110,0000,0000,false,-1,NO_ERROR,101100100011110,10110010001
1426,10110010010,101100100101011,0000,0000,false,-1,NO_ERROR,101100100101011,10110010010
1427,10110010011,101100100111000,0000,0000,false,-1,NO_ERROR,101100100111000,10110010011
1428,10110010100,101100101000001,0000,0000,false,-1,NO_ERROR,101100101000001,10110010100
1429,10110010101,101100101010010,0000,0000,false,-1,NO_ERROR,101100101010010,10110010101
1430,10110010110,101100101100111,0000,0000,false,-1,NO_ERROR,101100101100111,10110010110
1431,10110010111,101100101110100,0000,0000,false,-1,NO_ERROR,101100101110100,10110010111
1432,10110011000,101100110000110,0000,0000,false,-1,NO_ERROR,101100110000110,10110011000
1433,10110011001,101100110010101,0000,0000,false,-1,NO_ERROR,101100110010101,10110011001
1434,10110011010,101100110100000,0000,0000,false,-1,NO_ERROR,101100110100000,10110011010
1435,10110011011,101100110110011,0000,0000,false,-1,NO_ERROR,101100110110011,10110011011
1436,10110011100,101100111001010,0000,0000,false,-1,NO_ERROR,101100111001010,10110011100
1437,10110011101,101100111011001,0000,0000,false,-1,NO_ERROR,101100111011001,10110011101
1438,10110011110,101100111101100,0000,0000,false,-1,NO_ERROR,101100111101100,10110011110
1439,10110011111,101100111111111,0000,0000,false,-1,NO_ERROR,101100111111111,10110011111
1440,10110100000,101101000000010,0000,0000,false,-1,NO_ERROR,101101000000010,10110100000
1441,10110100001,101101000010001,0000,0000,false,-1,NO_ERROR,101101000010001,10110100001
1442,10110100010,101101000100100,0000,0000,false,-1,NO_ERROR,101101000100100,10110100010
1443,10110100011,101101000110111,0000,0000,false,-1,NO_ERROR,101101000110111,10110100011
1444,10110100100,101101001001110,0000,0000,false,-1,NO_ERROR,101101001001110,10110100100
1445,10110100101,101101001011101,0000,0000,false,-1,NO_ERROR,101101001011101,10110100101
1446,10110100110,101101001101000,0000,0000,false,-1,NO_ERROR,101101001101000,10110100110
1447,10110100111,101101001111011,0000,0000,false,-1,NO_ERROR,101101001111011,10110100111
1448,10110101000,101101010001001,0000,0000,false,-1,NO_ERROR,101101010001001,10110101000
1449,10110101001,101101010011010,0000,0000,false,-1,NO_ERROR,101101010011010,10110101001
1450,10110101010,101101010101111,0000,0000,false,-1,NO_ERROR,101101010101111,10110101010
1451,10110101011,101101010111100,0000,0000,false,-1,NO_ERROR,101101010111100,10110101011
1452,10110101100,101101011000101,0000,0000,false,-1,NO_ERROR,101101011000101,10110101100
1453,10110101101,101101011010110,0000,0000,false,-1,NO_ERROR,101101011010110,10110101101
1454,10110101110,101101011100011,0000,0000,false,-1,NO_ERROR,101101011100011,10110101110
1455,10110101111,101101011110000,0000,0000,false,-1,NO_ERROR,101101011110000,10110101111
1456,10110110000,101101100000111,0000,0000,false,-1,NO_ERROR,101101100000111,10110110000
1457,10110110001,101101100010100,0000,0000,false,-1,NO_ERROR,101101100010100,10110110001
1458,10110110010,101101100100001,0000,0000,false,-1,NO_ERROR,101101100100001,10110110010
1459,10110110011,101101100110010,0000,0000,false,-1,NO_ERROR,101101100110010,10110110011
1460,10110110100,101101101001011,0000,0000,false,-1,NO_ERROR,101101101001011,10110110100
1461,10110110101,101101101011000,0000,0000,false,-1,NO_ERROR,101101101011000,10110110101
1462,10110110110,101101101101101,0000,0000,false,-1,NO_ERROR,101101101101101,10110110110
1463,10110110111,101101101111110,0000,0000,false,-1,NO_ERROR,101101101111110,10110110111
1464,10110111000,101101110001100,0000,0000,false,-1,NO_ERROR,101101110001100,10110111000
1465,10110111001,101101110011111,0000,0000,false,-1,NO_ERROR,101101110011111,10110111001
1466,10110111010,101101110101010,0000,0000,false,-1,NO_ERROR,101101110101010,10110111010
1467,10110111011,101101110111001,0000,0000,false,-1,NO_ERROR,101101110111001,10110111011
1468,10110111100,101101111000000,0000,0000,false,-1,NO_ERROR,101101111000000,10110111100
1469,10110111101,101101111010011,0000,0000,false,-1,NO_ERROR,101101111010011,10110111101
1470,10110111110,101101111100110,0000,0000,false,-1,NO_ERROR,101101111100110,10110111110
1471,10110111111,101101111110101,0000,0000,false,-1,NO_ERROR,101101111110101,10110111111
1472,10111000000,101110000001111,0000,0000,false,-1,NO_ERROR,101110000001111,10111000000
1473,10111000001,101110000011100,0000,0000,false,-1,NO_ERROR,101110000011100,10111000001
1474,10111000010,101110000101001,0000,0000,false,-1,NO_ERROR,101110000101001,10111000010
1475,10111000011,101110000111010,0000,0000,false,-1,NO_ERROR,101110000111010,10111000011
1476,10111000100,101110001000011,0000,0000,false,-1,NO_ERROR,101110001000011,10111000100
1477,10111000101,101110001010000,0000,0000,false,-1,NO_ERROR,101110001010000,10111000101
1478,10111000110,101110001100101,0000,0000,false,-1,NO_ERROR,101110001100101,10111000110
1479,10111000111,101110001110110,0000,0000,false,-1,NO_ERROR,101110001110110,10111000111
1480,10111001000,101110010000100,0000,0000,false,-1,NO_ERROR,101110010000100,10111001000
1481,10111001001,101110010010111,0000,0000,false,-1,NO_ERROR,101110010010111,10111001001
1482,10111001010,101110010100010,0000,0000,false,-1,NO_ERROR,101110010100010,10111001010
1483,10111001011,101110010110001,0000,0000,false,-1,NO_ERROR,101110010110001,10111001011
1484,10111001100,101110011001000,0000,0000,false,-1,NO_ERROR,101110011001000,10111001100
1485,10111001101,101110011011011,0000,0000,false,-1,NO_ERROR,101110011011011,10111001101
1486,10111001110,101110011101110,0000,0000,false,-1,NO_ERROR,101110011101110,10111001110
1487,10111001111,101110011111101,0000,0000,false,-1,NO_ERROR,101110011111101,10111001111
1488,10111010000,101110100001010,0000,0000,false,-1,NO_ERROR,101110100001010,10111010000
1489,10111010001,101110100011001,0000,0000,false,-1,NO_ERROR,101110100011001,10111010001
1490,10111010010,101110100101100,0000,0000,false,-1,NO_ERROR,101110100101100,10111010010
1491,10111010011,101110100111111,0000,0000,false,-1,NO_ERROR,101110100111111,10111010011
1492,10111010100,101110101000110,0000,0000,false,-1,NO_ERROR,101110101000110,10111010100
1493,10111010101,101110101010101,0000,0000,false,-1,NO_ERROR,101110101010101,10111010101
1494,10111010110,101110101100000,0000,0000,false,-1,NO_ERROR,101110101100000,10111010110
1495,10111010111,101110101110011,0000,0000,false,-1,NO_ERROR,101110101110011,10111010111
1496,10111011000,101110110000001,0000,0000,false,-1,NO_ERROR,101110110000001,10111011000
1497,10111011001,101110110010010,0000,0000,false,-1,NO_ERROR,101110110010010,10111011001
1498,10111011010,101110110100111,0000,0000,false,-1,NO_ERROR,101110110100111,10111011010
1499,10111011011,101110110110100,0000,0000,false,-1,NO_ERROR,101110110110100,10111011011
1500,10111011100,101110111001101,0000,0000,false,-1,NO_ERROR,101110111001101,10111011100
1501,10111011101,101110111011110,0000,0000,false,-1,NO_ERROR,101110111011110,10111011101
1502,10111011110,101110111101011,0000,0000,false,-1,NO_ERROR,101110111101011,10111011110
1503,10111011111,101110111111000,0000,0000,false,-1,NO_ERROR,101110111111000,10111011111
1504,10111100000,101111000000101,0000,0000,false,-1,NO_ERROR,101111000000101,10111100000
1505,10111100001,101111000010110,0000,0000,false,-1,NO_ERROR,101111000010110,10111100001
1506,10111100010,101111000100011,0000,0000,false,-1,NO_ERROR,101111000100011,10111100010
1507,10111100011,101111000110000,0000,0000,false,-1,NO_ERROR,101111000110000,10111100011
1508,10111100100,101111001001001,0000,0000,false,-1,NO_ERROR,101111001001001,10111100100
1509,10111100101,101111001011010,0000,0000,false,-1,NO_ERROR,101111001011010,10111100101
1510,10111100110,101111001101111,0000,0000,false,-1,NO_ERROR,101111001101111,10111100110
1511,10111100111,101111001111100,0000,0000,false,-1,NO_ERROR,101111001111100,10111100111
1512,10111101000,101111010001110,0000,0000,false,-1,NO_ERROR,101111010001110,10111101000
1513,10111101001,101111010011101,0000,0000,false,-1,NO_ERROR,101111010011101,10111101001
1514,10111101010,101111010101000,0000,0000,false,-1,NO_ERROR,101111010101000,10111101010
1515,10111101011,101111010111011,0000,0000,false,-1,NO_ERROR,101111010111011,10111101011
1516,10111101100,101111011000010,0000,0000,false,-1,NO_ERROR,101111011000010,10111101100
1517,10111101101,101111011010001,0000,0000,false,-1,NO_ERROR,101111011010001,10111101101
1518,10111101110,101111011100100,0000,0000,false,-1,NO_ERROR,101111011100100,10111101110
1519,10111101111,101111011110111,0000,0000,false,-1,NO_ERROR,101111011110111,10111101111
1520,10111110000,101111100000000,0000,0000,false,-1,NO_ERROR,101111100000000,10111110000
1521,10111110001,101111100010011,0000,0000,false,-1,NO_ERROR,101111100010011,10111110001
1522,10111110010,101111100100110,0000,0000,false,-1,NO_ERROR,101111100100110,10111110010
1523,10111110011,101111100110101,0000,0000,false,-1,NO_ERROR,101111100110101,10111110011
1524,10111110100,101111101001100,0000,0000,false,-1,NO_ERROR,101111101001100,10111110100
1525,10111110101,101111101011111,0000,0000,false,-1,NO_ERROR,101111101011111,10111110101
1526,10111110110,101111101101010,0000,0000,false,-1,NO_ERROR,101111101101010,10111110110
1527,10111110111,101111101111001,0000,0000,false,-1,NO_ERROR,101111101111001,10111110111
1528,10111111000,101111110001011,0000,0000,false,-1,NO_ERROR,101111110001011,10111111000
1529,10111111001,101111110011000,0000,0000,false,-1,NO_ERROR,101111110011000,10111111001
1530,10111111010,101111110101101,0000,0000,false,-1,NO_ERROR,101111110101101,10111111010
1531,10111111011,101111110111110,0000,0000,false,-1,NO_ERROR,101111110111110,10111111011
1532,10111111100,101111111000111,0000,0000,false,-1,NO_ERROR,101111111000111,10111111100
1533,10111111101,101111111010100,0000,0000,false,-1,NO_ERROR,101111111010100,10111111101
1534,10111111110,101111111100001,0000,0000,false,-1,NO_ERROR,101111111100001,10111111110
1535,10111111111,101111111110010,0000,0000,false,-1,NO_ERROR,101111111110010,10111111111
1536,11000000000,110000000000100,0000,0000,false,-1,NO_ERROR,110000000000100,11000000000
1537,11000000001,110000000010111,0000,0000,false,-1,NO_ERROR,110000000010111,11000000001
