scheme,configurationId,method,comparisonRole,engineeringComparisonGroup,controlledComparisonGroup,pureMethodDifferenceAllowed,EsN0Db,burstRatioRequested,meanPositionFer,worstPositionFer,bestPositionFer,positionSensitivity,baselineMeanPositionFer,absoluteFerImprovement,relativeFerReductionPercent,improvementFactor,relativeMetricStatus,sourceAbsolutePath
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,6.5,0.050000000000000003,0.24,0.246,0.23,0.015999999999999986,0.9994999999999999,0.7595,75.9879939969985,4.164583333333333,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,6.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,7,0.02,0.05852480195957661,0.06544780074191839,0.053177346450412125,0.012270454291506264,0.8305076752149071,0.7719828732553304,92.95312930799436,14.190696036674215,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,7,0.050000000000000003,0.1310479381072862,0.13745019920318724,0.12453300124533001,0.01291719795785723,0.9998962224989622,0.8688482843916759,86.89384606536782,7.6300034700307,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,7,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,7.5,0.02,0.031239563973506326,0.034013605442176874,0.028935185185185185,0.0050784202569916885,0.8300794126723409,0.7988398486988345,96.23655719000013,26.5714148051591,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,7.5,0.050000000000000003,0.0650120245440029,0.06686429512516469,0.06278297615454272,0.004081318970621972,1.0,0.9349879754559971,93.49879754559971,15.381769865098686,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,7.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,8,0.02,0.014555959723362323,0.016262657256827247,0.01386001386001386,0.002402643396813387,0.8296843886488657,0.8151284289255034,98.24560279517051,56.99963481742958,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,8,0.050000000000000003,0.035508599518566636,0.03720758887456253,0.033670592137999666,0.003536996736562867,1.0,0.9644914004814333,96.44914004814333,28.162192076235584,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,8,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,8.5,0.02,0.006900683473945869,0.007580727458269553,0.0058459020226821,0.001734825435587453,0.8296668414945464,0.8227661580206005,99.16825849499841,120.22966197870483,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,8.5,0.050000000000000003,0.01516940181673091,0.01569612305760477,0.014286734766769055,0.0014093882908357159,1.0,0.9848305981832691,98.48305981832691,65.92217755726281,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,8.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,9,0.02,0.0028566666666666666,0.0032,0.0025,0.0007000000000000001,0.8296366666666667,0.8267800000000001,99.65567256349166,290.42123687281213,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,9,0.050000000000000003,0.006569272790912001,0.006953739675492149,0.006107099879663056,0.0008466397958290925,0.9999950704919649,0.9934257977010529,99.34306948256453,152.22310023041945,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,9,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,9.5,0.02,0.0010533333333333334,0.00116,0.00092,0.00023999999999999998,0.8296266666666666,0.8285733333333333,99.87303526084021,787.6202531645569,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,9.5,0.050000000000000003,0.0024633333333333334,0.00264,0.00232,0.00031999999999999997,1.0,0.9975366666666666,99.75366666666666,405.95399188092017,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,9.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-0.5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-0.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-0.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-1,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-1,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-1,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-1.5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-1.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-1.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-2,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-2,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-2,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-2.5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-2.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-2.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-3,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-3,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-3,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-3.5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-3.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-3.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-4,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-4,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-4,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-4.5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-4.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-4.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,-5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,0,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,0,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,0,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,0.5,0.02,1.0,1.0,1.0,0.0,0.9998333333333332,-0.00016666666666675933,-0.01666944490749385,0.9998333333333332,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,0.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,0.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,1,0.02,1.0,1.0,1.0,0.0,0.9978333333333333,-0.00216666666666665,-0.21713713044930516,0.9978333333333333,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,1,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,1,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,1.5,0.02,0.9985,1.0,0.997,0.0030000000000000027,0.9931666666666666,-0.005333333333333412,-0.5370028528276636,0.9946586546486396,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,1.5,0.050000000000000003,1.0,1.0,1.0,0.0,0.9994999999999999,-0.000500000000000056,-0.05002501250625873,0.9994999999999999,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,1.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,10,0.02,0.4275866666666666,0.99998,0.00026,0.9997199999999999,0.8296133333333334,0.4020266666666668,48.459523312065066,1.9402226449218876,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,10,0.050000000000000003,0.9988233333333333,1.0,0.99296,0.007040000000000046,1.0,0.0011766666666667147,0.11766666666667147,1.0011780528421776,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,10,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,2,0.02,0.992,1.0,0.984,0.016000000000000014,0.9791666666666666,-0.012833333333333363,-1.3106382978723434,0.9870631720430108,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,2,0.050000000000000003,1.0,1.0,1.0,0.0,0.9979999999999999,-0.002000000000000113,-0.20040080160321774,0.9979999999999999,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,2,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,2.5,0.02,0.976,0.999,0.956,0.04300000000000004,0.9596666666666667,-0.01633333333333331,-1.70197985411601,0.9832650273224044,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,2.5,0.050000000000000003,1.0,1.0,1.0,0.0,0.9973333333333333,-0.002666666666666706,-0.267379679144389,0.9973333333333333,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,2.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage10_bch_formal\results\formal_results.csv
