channelType,profileId,caseName,snrDb,avgDecodeTimeUs,avgTotalReceiverTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics
AWGN,AWGN,BCH-S200,4.9618513565547095,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,5.16185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,5.36185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,5.561851356554709,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,5.761851356554709,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,5.9618513565547095,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,6.16185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,6.36185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,6.561851356554709,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,6.76185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,6.9618513565547095,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,3.53871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,3.73871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,3.9387196432176204,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,4.13871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,4.33871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,4.53871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,4.73871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,4.93871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,5.13871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,5.33871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,5.53871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S300,5.73871964321762,28.94747999999991,28.94747999999991,0.0,0.0,0.0,0.0,24,40,154.10600000000011,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
