caseId,actualLength,frameIndex,snrDb,decoderType,alpha,earlyStopPolicy,payloadHash,transmittedCodewordHash,llrHash,decodedPayloadHash,decodedCodewordHash,errorBitCount,payloadErrorPositionsHash,finalSyndromeWeight,usedIterations,isPayloadCorrect,isCodewordValid,decodeTimeUs,checkNodeUpdates,variableNodeUpdates,messageUpdates,nanInfCount
LDPC_BG2_K300_N480,480,30004,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,2169672159544888771,12727582135014841013,8660615049860234119,2169672159544888771,12727582135014841013,0,1469598103934665603,0,32,1,1,233.90000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30004,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,2169672159544888771,12727582135014841013,8660615049860234119,2169672159544888771,12727582135014841013,0,1469598103934665603,0,32,1,1,235.09999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30004,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,2169672159544888771,12727582135014841013,8660615049860234119,2169672159544888771,12727582135014841013,0,1469598103934665603,0,32,1,1,227.69999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,46.100000000000001,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,16938108066960428462,0,1469598103934665603,1,32,1,0,536.60000000000002,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,19.399999999999999,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,18.199999999999999,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,17.800000000000001,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,18.199999999999999,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,18,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,17.5,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,18,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,1,1,1,19.5,96,672,672,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,1351.5999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,16938108066960428462,0,1469598103934665603,1,32,1,0,271.80000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,279.19999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,225.5,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,225.40000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,246.09999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,245.5,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,229.40000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,221.80000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30005,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,556065430660219748,12388346924934435171,6342851504653322653,556065430660219748,12388346924934435171,0,1469598103934665603,0,32,1,1,221.90000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,6842426420707752351,13055760447082412999,0,1469598103934665603,0,2,1,1,93.599999999999994,192,1344,1344,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,539.20000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,531.79999999999995,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,539.39999999999998,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,864.5,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,585.20000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,556.20000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,544.70000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,6842426420707752351,13055760447082412999,0,1469598103934665603,0,2,1,1,36.100000000000001,192,1344,1344,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,6842426420707752351,9318316542109189547,9544922690929038940,6842426420707752351,13055760447082412999,0,1469598103934665603,0,2,1,1,36.100000000000001,192,1344,1344,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,6842426420707752351,13055760447082412999,0,1469598103934665603,0,32,1,1,960.79999999999995,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,235.80000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,226.69999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,213.40000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,227.69999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,218,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,217.59999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,7886896942726992968,10873591488946331472,1,11215406734247280352,1,32,0,0,210.09999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,6842426420707752351,13055760447082412999,0,1469598103934665603,0,32,1,1,435.5,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30006,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,6842426420707752351,9318316542109189547,9544922690929038940,6842426420707752351,13055760447082412999,0,1469598103934665603,0,32,1,1,350.19999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,18331638685740053983,1,11126444148914698056,0,2,0,1,90.200000000000003,192,1344,1344,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,775.70000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,724.29999999999995,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,559.60000000000002,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,531.20000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,15449448348980600771,12150285403106614997,2,2939945248464770005,2,32,0,0,532.79999999999995,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,17940759252821029548,1,11126444148914698056,1,32,0,0,662.60000000000002,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,17940759252821029548,1,11126444148914698056,1,32,0,0,2364.9000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,17940759252821029548,1,11126444148914698056,1,32,0,0,899.20000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,18331638685740053983,1,11126444148914698056,0,2,0,1,63.399999999999999,192,1344,1344,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,18331638685740053983,1,11126444148914698056,0,32,0,1,2533.6999999999998,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,728.89999999999998,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,402,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,345,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,7171732682763565574,8126903602084603076,3,15934000818880285914,3,32,0,0,348,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,15449448348980600771,12150285403106614997,2,2939945248464770005,2,32,0,0,353.39999999999998,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,17940759252821029548,1,11126444148914698056,1,32,0,0,378.10000000000002,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,17940759252821029548,1,11126444148914698056,1,32,0,0,376.89999999999998,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,17940759252821029548,1,11126444148914698056,1,32,0,0,607.20000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30007,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,13583132939618870659,4778860389665583253,16045634374578188881,10686373146304405358,18331638685740053983,1,11126444148914698056,0,32,0,1,297.30000000000001,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,10092857782535384145,17552876107835260779,0,1469598103934665603,1,32,1,0,2323.1999999999998,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,3561789313356918041,3558622764144252595,2,5799595184247835420,3,32,0,0,875.70000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,13375195168196178026,3136307698615339200,1,11127402923054308823,2,32,0,0,680.60000000000002,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,13375195168196178026,3136307698615339200,1,11127402923054308823,2,32,0,0,709,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,13375195168196178026,3136307698615339200,1,11127402923054308823,2,32,0,0,821.89999999999998,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,10092857782535384145,17552876107835260779,0,1469598103934665603,1,32,1,0,1322.0999999999999,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,10092857782535384145,17552876107835260779,0,1469598103934665603,1,32,1,0,968,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,10092857782535384145,17552876107835260779,0,1469598103934665603,1,32,1,0,973.70000000000005,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,10092857782535384145,17552876107835260779,0,1469598103934665603,1,32,1,0,946.29999999999995,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,10092857782535384145,13172420369775774566,1190397310114153283,6801688990059448118,3060351070572110668,1,11129316073287017513,0,1,0,1,33.799999999999997,96,672,672,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,10092857782535384145,13172420369775774566,1190397310114153283,10092857782535384145,17552876107835260779,0,1469598103934665603,1,32,1,0,2251.5,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,10092857782535384145,13172420369775774566,1190397310114153283,3561789313356918041,3558622764144252595,2,5799595184247835420,3,32,0,0,381.10000000000002,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,10092857782535384145,13172420369775774566,1190397310114153283,13375195168196178026,3136307698615339200,1,11127402923054308823,2,32,0,0,1226,3072,21504,21504,0
LDPC_BG2_K300_N480,480,30008,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,10092857782535384145,13172420369775774566,1190397310114153283,13375195168196178026,3136307698615339200,1,11127402923054308823,2,32,0,0,394,3072,21504,21504,0
