organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer,decisionMode
D_CONT_150x2,R12,3.5,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,-3,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,3.5,-2,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,3.5,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,0,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,1,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,3.5,2,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,3.5,3,2,50000,4e-05,1.09695e-05,0.000145848,coarse,Hard
D_CONT_150x2,R12,3.5,4,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,3.5,5,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,3.5,6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,3.5,9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,3,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse,Hard
B_CONT_50x6,R12,4.0,4,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse,Hard
B_CONT_50x6,R12,4.0,5,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse,Hard
B_CONT_50x6,R12,4.0,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.0,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,0,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.0,9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,0,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,3,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,4.0,4,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,4.0,5,1,50000,2e-05,3.5305e-06,0.00011329,coarse,Hard
D_CONT_150x2,R12,4.0,6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.0,9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,4.5,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,0,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,4.5,9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,0,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,3,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,4.5,9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.0,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,0,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.0,9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,0,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,3,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.0,9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,5.5,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,0,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,1,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,2,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,3,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,4,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,5,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,6,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,7,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,8,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
C_CONT_100x3,R12,5.5,9,0,100000,0.0,0.0,3.84131e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,0,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,1,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,2,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,3,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,4,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,5,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,6,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,7,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,8,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
D_CONT_150x2,R12,5.5,9,0,50000,0.0,0.0,7.68233e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
B_CONT_50x6,R12,6.0,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Hard
