stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,guaranteeValue
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,8,NONE,100,18,1800,1800,360000,20800,1800,0.057777777777777775,1,0,1,0,1,0,2,12,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,9,NONE,100,18,1800,1800,360000,22600,1800,0.06277777777777778,1,0,1,0,1,0,2,13,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,10,NONE,100,18,1800,1800,360000,22500,1800,0.0625,1,0,1,0,1,0,2,14,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,11,NONE,100,18,1800,1800,360000,20700,1800,0.057500000000000002,1,0,1,0,1,0,2,15,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,12,NONE,100,17,1700,1700,340000,20400,1700,0.059999999999999998,1,0,1,0,1,0,3,15,0,1,2,12,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,13,NONE,100,17,1700,1700,340000,23800,1700,0.070000000000000007,1,0,1,0,1,0,3,15,0,0,3,13,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,14,NONE,100,17,1700,1700,340000,25300,1700,0.074411764705882358,1,0,1,0,1,0,3,15,0,1,2,14,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,0,NONE,100,18,1800,1800,360000,28500,1800,0.079166666666666663,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,1,NONE,100,18,1800,1800,360000,30200,1800,0.083888888888888888,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,2,NONE,100,18,1800,1800,360000,26500,1800,0.073611111111111113,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,3,NONE,100,18,1800,1800,360000,28100,1800,0.078055555555555559,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,4,NONE,100,18,1800,1800,360000,24600,1800,0.068333333333333329,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,5,NONE,100,18,1800,1800,360000,26300,1800,0.073055555555555554,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,6,NONE,100,18,1800,1800,360000,26200,1800,0.072777777777777775,1,0,1,0,1,0,2,11,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,7,NONE,100,18,1800,1800,360000,26200,1800,0.072777777777777775,1,0,1,0,1,0,2,12,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,8,NONE,100,18,1800,1800,360000,20800,1800,0.057777777777777775,1,0,1,0,1,0,2,13,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,9,NONE,100,18,1800,1800,360000,24300,1800,0.067500000000000004,1,0,1,0,1,0,2,14,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,10,NONE,100,18,1800,1800,360000,22500,1800,0.0625,1,0,1,0,1,0,2,15,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,11,NONE,100,17,1700,1700,340000,20400,1700,0.059999999999999998,1,0,1,0,1,0,3,15,0,1,2,11,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,12,NONE,100,17,1700,1700,340000,23800,1700,0.070000000000000007,1,0,1,0,1,0,3,15,0,0,3,12,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,13,NONE,100,17,1700,1700,340000,27000,1700,0.079411764705882348,1,0,1,0,1,0,3,15,0,0,3,13,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,20,14,NONE,100,17,1700,1700,340000,26900,1700,0.079117647058823529,1,0,1,0,1,0,3,15,0,1,2,14,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,EXHAUSTIVE_GROUPED_BY_R,0.0113323,99318c1a107cda1f,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,0,NONE,100,18,1800,1800,360000,30200,1800,0.083888888888888888,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,1,NONE,100,18,1800,1800,360000,30100,1800,0.083611111111111108,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,2,NONE,100,18,1800,1800,360000,31700,1800,0.088055555555555554,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,3,NONE,100,18,1800,1800,360000,26400,1800,0.073333333333333334,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,4,NONE,100,18,1800,1800,360000,26300,1800,0.073055555555555554,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,5,NONE,100,18,1800,1800,360000,28000,1800,0.077777777777777779,1,0,1,0,1,0,2,11,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,6,NONE,100,18,1800,1800,360000,26200,1800,0.072777777777777775,1,0,1,0,1,0,2,12,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,7,NONE,100,18,1800,1800,360000,26200,1800,0.072777777777777775,1,0,1,0,1,0,2,13,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,8,NONE,100,18,1800,1800,360000,22500,1800,0.0625,1,0,1,0,1,0,2,14,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,9,NONE,100,18,1800,1800,360000,24300,1800,0.067500000000000004,1,0,1,0,1,0,2,15,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,10,NONE,100,17,1700,1700,340000,22100,1700,0.065000000000000002,1,0,1,0,1,0,3,15,0,1,2,10,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,11,NONE,100,17,1700,1700,340000,23800,1700,0.070000000000000007,1,0,1,0,1,0,3,15,0,0,3,11,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,12,NONE,100,17,1700,1700,340000,27000,1700,0.079411764705882348,1,0,1,0,1,0,3,15,0,0,3,12,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,13,NONE,100,17,1700,1700,340000,28600,1700,0.084117647058823533,1,0,1,0,1,0,3,15,0,0,3,13,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,21,14,NONE,100,17,1700,1700,340000,26900,1700,0.079117647058823529,1,0,1,0,1,0,3,15,0,1,2,14,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,EXHAUSTIVE_GROUPED_BY_R,0.011318633333333333,b4b4cc51630e4ec7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,0,NONE,100,18,1800,1800,360000,30100,1800,0.083611111111111108,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,1,NONE,100,18,1800,1800,360000,35300,1800,0.098055555555555562,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,2,NONE,100,18,1800,1800,360000,30000,1800,0.083333333333333329,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,3,NONE,100,18,1800,1800,360000,28100,1800,0.078055555555555559,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,4,NONE,100,18,1800,1800,360000,28000,1800,0.077777777777777779,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,5,NONE,100,18,1800,1800,360000,28000,1800,0.077777777777777779,1,0,1,0,1,0,2,12,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,6,NONE,100,18,1800,1800,360000,26200,1800,0.072777777777777775,1,0,1,0,1,0,2,13,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,7,NONE,100,18,1800,1800,360000,27900,1800,0.077499999999999999,1,0,1,0,1,0,2,14,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,8,NONE,100,18,1800,1800,360000,22500,1800,0.0625,1,0,1,0,1,0,2,15,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,9,NONE,100,17,1700,1700,340000,23800,1700,0.070000000000000007,1,0,1,0,1,0,3,15,0,1,2,9,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,10,NONE,100,17,1700,1700,340000,25500,1700,0.074999999999999997,1,0,1,0,1,0,3,15,0,0,3,10,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,11,NONE,100,17,1700,1700,340000,27000,1700,0.079411764705882348,1,0,1,0,1,0,3,15,0,0,3,11,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,12,NONE,100,17,1700,1700,340000,28600,1700,0.084117647058823533,1,0,1,0,1,0,3,15,0,0,3,12,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,13,NONE,100,17,1700,1700,340000,28600,1700,0.084117647058823533,1,0,1,0,1,0,3,15,0,0,3,13,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,22,14,NONE,100,17,1700,1700,340000,28500,1700,0.0838235294117647,1,0,1,0,1,0,3,15,0,1,2,14,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,EXHAUSTIVE_GROUPED_BY_R,0.011071993333333334,df218e2f35914430,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,0,NONE,100,18,1800,1800,360000,35300,1800,0.098055555555555562,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,1,NONE,100,18,1800,1800,360000,33600,1800,0.093333333333333338,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,2,NONE,100,18,1800,1800,360000,31700,1800,0.088055555555555554,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,3,NONE,100,18,1800,1800,360000,29800,1800,0.082777777777777783,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,4,NONE,100,18,1800,1800,360000,28000,1800,0.077777777777777779,1,0,1,0,1,0,2,12,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,5,NONE,100,18,1800,1800,360000,28000,1800,0.077777777777777779,1,0,1,0,1,0,2,13,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,6,NONE,100,18,1800,1800,360000,27900,1800,0.077499999999999999,1,0,1,0,1,0,2,14,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,7,NONE,100,18,1800,1800,360000,27900,1800,0.077499999999999999,1,0,1,0,1,0,2,15,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,8,NONE,100,17,1700,1700,340000,22100,1700,0.065000000000000002,1,0,1,0,1,0,3,15,0,1,2,8,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,9,NONE,100,17,1700,1700,340000,27200,1700,0.080000000000000002,1,0,1,0,1,0,3,15,0,0,3,9,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,10,NONE,100,17,1700,1700,340000,28700,1700,0.084411764705882353,1,0,1,0,1,0,3,15,0,0,3,10,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,11,NONE,100,17,1700,1700,340000,28600,1700,0.084117647058823533,1,0,1,0,1,0,3,15,0,0,3,11,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,12,NONE,100,17,1700,1700,340000,28600,1700,0.084117647058823533,1,0,1,0,1,0,3,15,0,0,3,12,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,13,NONE,100,17,1700,1700,340000,30200,1700,0.088823529411764704,1,0,1,0,1,0,3,15,0,0,3,13,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,23,14,NONE,100,17,1700,1700,340000,28400,1700,0.08352941176470588,1,0,1,0,1,0,3,15,0,1,2,14,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,EXHAUSTIVE_GROUPED_BY_R,0.01080152,34c4dcbced1d724c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,24,0,NONE,100,18,1800,1800,360000,33600,1800,0.093333333333333338,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,EXHAUSTIVE_GROUPED_BY_R,0.010850660000000002,ae8db48a17d9caeb,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,24,1,NONE,100,18,1800,1800,360000,35300,1800,0.098055555555555562,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,EXHAUSTIVE_GROUPED_BY_R,0.010850660000000002,ae8db48a17d9caeb,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,24,2,NONE,100,18,1800,1800,360000,33400,1800,0.092777777777777778,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,EXHAUSTIVE_GROUPED_BY_R,0.010850660000000002,ae8db48a17d9caeb,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,24,3,NONE,100,18,1800,1800,360000,29800,1800,0.082777777777777783,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,EXHAUSTIVE_GROUPED_BY_R,0.010850660000000002,ae8db48a17d9caeb,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,24,4,NONE,100,18,1800,1800,360000,28000,1800,0.077777777777777779,1,0,1,0,1,0,2,13,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,EXHAUSTIVE_GROUPED_BY_R,0.010850660000000002,ae8db48a17d9caeb,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,24,5,NONE,100,18,1800,1800,360000,29700,1800,0.082500000000000004,1,0,1,0,1,0,2,14,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,EXHAUSTIVE_GROUPED_BY_R,0.010850660000000002,ae8db48a17d9caeb,,,true,0,0
