stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,plotStatus
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,1,,FIXED_RANDOM,100000,426,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,425,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,3763484601920886686,3763484601920886686,MAXIMUM_FRAMES,4.5195564499999996,683c065d5324ecf3,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,2,,FIXED_RANDOM,100000,425,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,424,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,10054490400502027264,10054490400502027264,MAXIMUM_FRAMES,4.6863314000000003,f5798735267769eb,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,3,,FIXED_RANDOM,100000,424,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,423,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,16562908793513699548,16562908793513699548,MAXIMUM_FRAMES,4.8983947499999996,b681a4b6b7e500da,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,4,,FIXED_RANDOM,100000,423,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,422,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,8971788553540185734,8971788553540185734,MAXIMUM_FRAMES,5.1703657999999999,4e5f3245432d6830,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,5,,FIXED_RANDOM,100000,422,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,421,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,5656068013923657751,5656068013923657751,MAXIMUM_FRAMES,5.4165926500000001,3e3fbfd0a7ce8d27,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,6,,FIXED_RANDOM,100000,421,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,420,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,718654216858233107,718654216858233107,MAXIMUM_FRAMES,5.6339242,e292d2507ae789b9,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,7,,FIXED_RANDOM,100000,420,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,419,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,4982631758806761783,4982631758806761783,MAXIMUM_FRAMES,5.8891225,f60554a40e17eabf,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,8,,FIXED_RANDOM,100000,419,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,418,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,4736875035363291713,4736875035363291713,MAXIMUM_FRAMES,6.2358197500000001,cccd6d93754e6235,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,9,,FIXED_RANDOM,100000,418,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,417,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,633494553417600891,633494553417600891,MAXIMUM_FRAMES,6.5832646500000003,9b33c020f4403ba8,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,10,,FIXED_RANDOM,100000,417,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,416,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,8720385479975185265,8720385479975185265,MAXIMUM_FRAMES,6.8399027500000003,b387f7bcea8cef5e,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,11,,FIXED_RANDOM,100000,416,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,11,1,0,1,,415,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,13734885556109611399,13734885556109611399,MAXIMUM_FRAMES,7.2324812999999999,6af259ff10a1dca6,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,12,,FIXED_RANDOM,100000,415,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,12,1,0,1,,414,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,2534722152600708689,2534722152600708689,MAXIMUM_FRAMES,7.4695336000000001,76cdcc4e4bf1246e,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,13,,FIXED_RANDOM,100000,414,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,13,1,0,1,,413,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,14589809818307253858,14589809818307253858,MAXIMUM_FRAMES,7.9497688000000002,8f8fbdc9e8daedbf,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,14,,FIXED_RANDOM,100000,413,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,14,1,0,1,,412,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,6034819324162017319,6034819324162017319,MAXIMUM_FRAMES,8.3277196999999994,a90c980842b1a502,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,15,,FIXED_RANDOM,5000,412,5000,5000,1500000,52369,5000,0.034912666666666668,1,0,0,1,0,5000,1,15,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,2084174413355467986,2084174413355467986,PAIRED_TARGET_FRAME_ERRORS,0.40654804999999999,cbf30b495411330d,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,16,,FIXED_RANDOM,5000,411,5000,5000,1500000,55877,5000,0.037251333333333331,1,0,0,1,0,5000,1,16,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,5646826909968960669,5646826909968960669,PAIRED_TARGET_FRAME_ERRORS,0.40894334999999998,358b8aa8a3c39414,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,17,,FIXED_RANDOM,5000,410,5000,5000,1500000,59377,5000,0.039584666666666664,1,0,0,1,0,5000,1,17,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,1224088375890242075,1224088375890242075,PAIRED_TARGET_FRAME_ERRORS,0.41645664999999998,7838677c696be634,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,18,,FIXED_RANDOM,5000,409,5000,5000,1500000,62855,5000,0.041903333333333334,1,0,0,1,0,5000,1,18,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,10578172557001759332,10578172557001759332,PAIRED_TARGET_FRAME_ERRORS,0.41937140000000001,38839f6a1f32f287,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,19,,FIXED_RANDOM,5000,408,5000,5000,1500000,66348,5000,0.044232,1,0,0,1,0,5000,1,19,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,6492510219370277762,6492510219370277762,PAIRED_TARGET_FRAME_ERRORS,0.41253845,80de759fc0995cbb,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,20,,FIXED_RANDOM,5000,407,5000,5000,1500000,69811,5000,0.046540666666666668,1,0,0,1,0,5000,1,20,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,12815101001341532571,12815101001341532571,PAIRED_TARGET_FRAME_ERRORS,0.40773359999999997,adca2c229a82080a,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,21,,FIXED_RANDOM,5000,406,5000,5000,1500000,73055,5000,0.048703333333333335,1,0,0,1,0,5000,1,21,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,4261332282620850844,4261332282620850844,PAIRED_TARGET_FRAME_ERRORS,0.40972239999999999,16c85d2c24a50a08,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,22,,FIXED_RANDOM,5000,405,5000,5000,1500000,76685,5000,0.051123333333333333,1,0,0,1,0,5000,1,22,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,15870235581497528493,15870235581497528493,PAIRED_TARGET_FRAME_ERRORS,0.40958899999999998,e87ffbef8c6c895e,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,23,,FIXED_RANDOM,5000,404,5000,5000,1500000,79933,5000,0.053288666666666665,1,0,0,1,0,5000,1,23,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,14446364376598713023,14446364376598713023,PAIRED_TARGET_FRAME_ERRORS,0.41501234999999997,704b7e7768843ce0,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,24,,FIXED_RANDOM,5000,403,5000,5000,1500000,83719,5000,0.055812666666666663,1,0,0,1,0,5000,1,24,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,8103940132285985259,8103940132285985259,PAIRED_TARGET_FRAME_ERRORS,0.42296375000000003,38fd295c35cfab80,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,25,,FIXED_RANDOM,5000,402,5000,5000,1500000,87019,5000,0.058012666666666664,1,0,0,1,0,5000,1,25,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,3422638208122765458,3422638208122765458,PAIRED_TARGET_FRAME_ERRORS,0.41030865,e9fa907b65f60af1,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,26,,FIXED_RANDOM,5000,401,5000,5000,1500000,90458,5000,0.060305333333333336,1,0,0,1,0,5000,1,26,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,6132516441831817811,6132516441831817811,PAIRED_TARGET_FRAME_ERRORS,0.40653275,a91ecd4f62801477,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,27,,FIXED_RANDOM,5000,400,5000,5000,1500000,93965,5000,0.062643333333333329,1,0,0,1,0,5000,1,27,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,2245335506218405759,2245335506218405759,PAIRED_TARGET_FRAME_ERRORS,0.40224389999999999,80bd50770cf2bc5f,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,28,,FIXED_RANDOM,5000,399,5000,5000,1500000,97138,5000,0.064758666666666673,1,0,0,1,0,5000,1,28,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,15116289617953189197,15116289617953189197,PAIRED_TARGET_FRAME_ERRORS,0.42638389999999998,d72687b01faca5a5,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,29,,FIXED_RANDOM,5000,398,5000,5000,1500000,100609,5000,0.067072666666666669,1,0,0,1,0,5000,1,29,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,4313037778703338183,4313037778703338183,PAIRED_TARGET_FRAME_ERRORS,0.42119849999999998,a36e6ef7d7e66278,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,30,,FIXED_RANDOM,5000,397,5000,5000,1500000,103856,5000,0.069237333333333331,1,0,0,1,0,5000,1,30,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,10683400234126725580,10683400234126725580,PAIRED_TARGET_FRAME_ERRORS,0.41275119999999998,23d68943336a5cbe,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,31,,FIXED_RANDOM,5000,396,5000,5000,1500000,107373,5000,0.071582000000000007,1,0,0,1,0,5000,1,31,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,8990922439178936661,8990922439178936661,PAIRED_TARGET_FRAME_ERRORS,0.40225005000000003,6bbe59e7c1da6876,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,32,,FIXED_RANDOM,5000,395,5000,5000,1500000,110765,5000,0.07384333333333333,1,0,0,1,0,5000,1,32,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,7510885276443798771,10396681913087024063,10396681913087024063,PAIRED_TARGET_FRAME_ERRORS,0.41586970000000001,ceb502d8d62fec0a,2917cde6155cf7d6,4bad4fe864af70da,true,5000,PLOTTED
